"SIZE"	"ES"	"NES"	"NOM P-VAL"	"FDR Q-VAL"	"FWER P-VAL"	"RANK AT MAX"	"LEADING EDGE"	"TERM"	"SOURCE"	"GOID"
27	0.55412465	1.2882602	0.15015015	0.24963525	1	2944	"tags=33%, list=19%, signal=41%"	"SYNTHESIS OF BILE ACIDS AND BILE SALTS"	"REACTOME"	"R-HSA-192105.2"
45	0.5537604	1.4360195	0.04011065	0.11380775	1	1916	"tags=24%, list=13%, signal=28%"	"CYTOSOLIC CALCIUM ION TRANSPORT"	"GOBP"	"GO:0060401"
29	0.5535139	1.3270639	0.11042945	0.2089574	1	2773	"tags=41%, list=18%, signal=51%"	"VEGFR1 SPECIFIC SIGNALS"	"PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA"	"VEGFR1 SPECIFIC SIGNALS"
121	0.5530493	1.6020117	0.0011876485	0.03014307	1	1307	"tags=21%, list=9%, signal=22%"	"CARBOHYDRATE DERIVATIVE CATABOLIC PROCESS"	"GOBP"	"GO:1901136"
66	0.55269444	1.4850166	0.015604681	0.08213489	1	2689	"tags=36%, list=18%, signal=44%"	"PROTEIN-PROTEIN INTERACTIONS AT SYNAPSES"	"REACTOME DATABASE ID RELEASE 60"	"6794362"
109	0.5525168	1.5998942	0.0047003524	0.030771675	1	2989	"tags=46%, list=20%, signal=57%"	"CELL-CELL COMMUNICATION"	"REACTOME DATABASE ID RELEASE 60"	"1500931"
23	0.5524765	1.2778249	0.14421552	0.26209772	1	990	"tags=17%, list=7%, signal=19%"	"NEGATIVE REGULATION OF RECEPTOR ACTIVITY"	"GOBP"	"GO:2000272"
32	0.5524214	1.3233659	0.11516035	0.21277744	1	3505	"tags=50%, list=23%, signal=65%"	"DENDRITE DEVELOPMENT"	"GOBP"	"GO:0016358"
30	0.55227613	1.3207822	0.1138088	0.21548188	1	3179	"tags=37%, list=21%, signal=46%"	"NONGENOTROPIC ANDROGEN SIGNALING"	"PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA"	"NONGENOTROPIC ANDROGEN SIGNALING"
30	0.552276	1.3046099	0.11510792	0.23179057	1	3179	"tags=37%, list=21%, signal=46%"	"PID_AR_NONGENOMIC_PATHWAY"	"MSIGDB_C2"	"PID_AR_NONGENOMIC_PATHWAY"
42	0.551848	1.3866029	0.06267806	0.15072048	1	2059	"tags=26%, list=14%, signal=30%"	"REGULATION OF POTASSIUM ION TRANSMEMBRANE TRANSPORT"	"GOBP"	"GO:1901379"
20	0.5518345	1.2173102	0.19749217	0.3380645	1	3038	"tags=35%, list=20%, signal=44%"	"LIPID PHOSPHORYLATION"	"GOBP"	"GO:0046834"
23	0.5514154	1.247262	0.19171779	0.29860416	1	1055	"tags=17%, list=7%, signal=19%"	"NEGATIVE REGULATION OF PROTEIN LOCALIZATION TO MEMBRANE"	"GOBP"	"GO:1905476"
36	0.55141443	1.3639119	0.070336394	0.17348497	1	2880	"tags=44%, list=19%, signal=55%"	"DEVELOPMENTAL CELL GROWTH"	"GOBP"	"GO:0048588"
30	0.5513125	1.3275566	0.099358976	0.20845358	1	2838	"tags=43%, list=19%, signal=53%"	"HEART LOOPING"	"GOBP"	"GO:0001947"
23	0.551307	1.2509536	0.17593984	0.29393834	1	2351	"tags=39%, list=15%, signal=46%"	"BIOCARTA_ECM_PATHWAY"	"MSIGDB_C2"	"BIOCARTA_ECM_PATHWAY"
113	0.5512145	1.5740571	0.0011614402	0.039323233	1	1997	"tags=29%, list=13%, signal=33%"	"GROWTH"	"GOBP"	"GO:0040007"
117	0.5510586	1.5938193	0.0011627907	0.032503203	1	1491	"tags=20%, list=10%, signal=22%"	"REGULATION OF PROTEIN IMPORT"	"GOBP"	"GO:1904589"
91	0.5510392	1.5297678	0.009803922	0.058023196	1	1546	"tags=24%, list=10%, signal=27%"	"INTERLEUKIN-4 AND 13 SIGNALING"	"REACTOME DATABASE ID RELEASE 60"	"6785807"
79	0.55096275	1.527602	0.00754717	0.0587324	1	2166	"tags=25%, list=14%, signal=29%"	"REGULATION OF RAS PROTEIN SIGNAL TRANSDUCTION"	"GOBP"	"GO:0046578"
123	0.55087775	1.6108284	0	0.027446482	1	1472	"tags=21%, list=10%, signal=23%"	"NEGATIVE REGULATION OF PROTEIN TRANSPORT"	"GOBP"	"GO:0051224"
70	0.55063933	1.4908179	0.018404908	0.078551896	1	2483	"tags=43%, list=16%, signal=51%"	"ADENYLATE CYCLASE-MODULATING G-PROTEIN COUPLED RECEPTOR SIGNALING PATHWAY"	"GOBP"	"GO:0007188"
30	0.5503451	1.3087983	0.12903225	0.22701037	1	3244	"tags=47%, list=21%, signal=59%"	"POSITIVE REGULATION OF LYASE ACTIVITY"	"GOBP"	"GO:0051349"
15	0.5501897	1.1664716	0.27133107	0.40877664	1	1664	"tags=33%, list=11%, signal=37%"	"RESPONSE TO STEROL"	"GOBP"	"GO:0036314"
52	0.55018026	1.4515649	0.028871391	0.103108905	1	2733	"tags=31%, list=18%, signal=37%"	"RESPONSE TO PURINE-CONTAINING COMPOUND"	"GOBP"	"GO:0014074"
43	0.5501329	1.3889942	0.06995885	0.14924349	1	2873	"tags=35%, list=19%, signal=43%"	"REGULATION OF CYCLASE ACTIVITY"	"GOBP"	"GO:0031279"
61	0.5500943	1.4778306	0.021621622	0.08678636	1	1685	"tags=16%, list=11%, signal=18%"	"STEROID HORMONE MEDIATED SIGNALING PATHWAY"	"GOBP"	"GO:0043401"
32	0.5493539	1.3295826	0.10610465	0.20618676	1	2738	"tags=47%, list=18%, signal=57%"	"ACTIVATION OF GABAB RECEPTORS"	"REACTOME DATABASE ID RELEASE 60"	"991365"
32	0.5493539	1.3237039	0.11574074	0.2124692	1	2738	"tags=47%, list=18%, signal=57%"	"GABA B RECEPTOR ACTIVATION"	"REACTOME"	"R-HSA-977444.1"
51	0.5492703	1.4305854	0.034867503	0.11719659	1	2873	"tags=43%, list=19%, signal=53%"	"ATF-2 TRANSCRIPTION FACTOR NETWORK"	"PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA"	"ATF-2 TRANSCRIPTION FACTOR NETWORK"
51	0.5492702	1.4491934	0.023192361	0.104492515	1	2873	"tags=43%, list=19%, signal=53%"	"PID_ATF2_PATHWAY"	"MSIGDB_C2"	"PID_ATF2_PATHWAY"
15	0.54914206	1.1416953	0.33049405	0.44573364	1	1393	"tags=20%, list=9%, signal=22%"	"HISTONE LYSINE DEMETHYLATION"	"GOBP"	"GO:0070076"
20	0.54890275	1.2198856	0.21939586	0.33466008	1	2351	"tags=30%, list=15%, signal=35%"	"BIOCARTA_TFF_PATHWAY"	"MSIGDB_C2"	"BIOCARTA_TFF_PATHWAY"
19	0.5488517	1.2008572	0.24574961	0.35946006	1	4490	"tags=68%, list=30%, signal=97%"	"BIOCARTA_NOS1_PATHWAY"	"MSIGDB_C2"	"BIOCARTA_NOS1_PATHWAY"
17	0.5487613	1.1697409	0.27331188	0.40446723	1	2366	"tags=35%, list=16%, signal=42%"	"REGULATION OF CELL MIGRATION INVOLVED IN SPROUTING ANGIOGENESIS"	"GOBP"	"GO:0090049"
59	0.54874706	1.467735	0.026798308	0.09307207	1	2591	"tags=39%, list=17%, signal=47%"	"REGULATION OF CAMP BIOSYNTHETIC PROCESS"	"GOBP"	"GO:0030817"
23	0.54862994	1.2494591	0.2003231	0.29583582	1	1263	"tags=22%, list=8%, signal=24%"	"REGULATION OF ANDROGEN RECEPTOR SIGNALING PATHWAY"	"GOBP"	"GO:0060765"
43	0.5485867	1.3734524	0.063739374	0.16370462	1	2814	"tags=40%, list=18%, signal=48%"	"MULTICELLULAR ORGANISMAL WATER HOMEOSTASIS"	"GOBP"	"GO:0050891"
16	0.54826915	1.1792527	0.26655897	0.39059812	1	602	"tags=13%, list=4%, signal=13%"	"NEGATIVE REGULATION OF SIGNAL TRANSDUCTION IN ABSENCE OF LIGAND"	"GOBP"	"GO:1901099"
16	0.54826915	1.152102	0.28500825	0.43021286	1	602	"tags=13%, list=4%, signal=13%"	"NEGATIVE REGULATION OF EXTRINSIC APOPTOTIC SIGNALING PATHWAY IN ABSENCE OF LIGAND"	"GOBP"	"GO:2001240"
23	0.54797107	1.2596619	0.17278287	0.28395173	1	1720	"tags=22%, list=11%, signal=24%"	"POSITIVE REGULATION OF REACTIVE OXYGEN SPECIES BIOSYNTHETIC PROCESS"	"GOBP"	"GO:1903428"
32	0.5477728	1.3073441	0.1307578	0.22792698	1	2828	"tags=38%, list=19%, signal=46%"	"BIOCARTA_AT1R_PATHWAY"	"MSIGDB_C2"	"BIOCARTA_AT1R_PATHWAY"
25	0.5471257	1.2546322	0.168239	0.29008472	1	4136	"tags=60%, list=27%, signal=82%"	"LOCOMOTORY BEHAVIOR"	"GOBP"	"GO:0007626"
44	0.54671234	1.3856986	0.045833334	0.15139078	1	2366	"tags=34%, list=16%, signal=40%"	"NEGATIVE REGULATION OF EPITHELIAL CELL MIGRATION"	"GOBP"	"GO:0010633"
134	0.5462487	1.606507	0	0.028661346	1	1534	"tags=22%, list=10%, signal=24%"	"NEGATIVE REGULATION OF ESTABLISHMENT OF PROTEIN LOCALIZATION"	"GOBP"	"GO:1904950"
45	0.5460829	1.4009645	0.047895502	0.13949724	1	3033	"tags=40%, list=20%, signal=50%"	"BIOCARTA_NFAT_PATHWAY"	"MSIGDB_C2"	"BIOCARTA_NFAT_PATHWAY"
83	0.54600924	1.5454293	0.0049566296	0.051189646	1	2885	"tags=46%, list=19%, signal=56%"	"G ALPHA (S) SIGNALLING EVENTS"	"REACTOME"	"R-HSA-418555.4"
23	0.5459942	1.2234278	0.211838	0.32966685	1	2095	"tags=30%, list=14%, signal=35%"	"HORMONE SECRETION"	"GOBP"	"GO:0046879"
21	0.5459055	1.212096	0.24019608	0.34521443	1	3179	"tags=38%, list=21%, signal=48%"	"ALPHA ADRENERGIC RECEPTOR SIGNALING PATHWAY"	"PANTHER PATHWAY"	"P00002"
33	0.5451907	1.3200705	0.12671755	0.21583094	1	2418	"tags=24%, list=16%, signal=29%"	"REGULATION OF RAS FAMILY ACTIVATION"	"PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA"	"REGULATION OF RAS FAMILY ACTIVATION"
124	0.5449973	1.5839515	0	0.03577029	1	2021	"tags=25%, list=13%, signal=29%"	"RECEPTOR-MEDIATED ENDOCYTOSIS"	"GOBP"	"GO:0006898"
17	0.5449896	1.167943	0.2834395	0.40621367	1	3077	"tags=35%, list=20%, signal=44%"	"DEVELOPMENTAL PIGMENTATION"	"GOBP"	"GO:0048066"
67	0.54470223	1.472672	0.026888605	0.089663185	1	1491	"tags=15%, list=10%, signal=16%"	"MAINTENANCE OF PROTEIN LOCATION"	"GOBP"	"GO:0045185"
35	0.5444018	1.3430959	0.098981075	0.19275035	1	2958	"tags=46%, list=19%, signal=57%"	"NEURON MIGRATION"	"GOBP"	"GO:0001764"
28	0.54435766	1.2975315	0.13488372	0.23884857	1	1685	"tags=29%, list=11%, signal=32%"	"REGULATION OF TRANSCRIPTION REGULATORY REGION DNA BINDING"	"GOBP"	"GO:2000677"
122	0.54383993	1.5679026	0.0023640662	0.041720618	1	2797	"tags=34%, list=18%, signal=41%"	"EPIDERMIS DEVELOPMENT"	"GOBP"	"GO:0008544"
71	0.5438113	1.4892356	0.02173913	0.079667985	1	2418	"tags=34%, list=16%, signal=40%"	"ALPHA6BETA4INTEGRIN"	"NETPATH"	"ALPHA6BETA4INTEGRIN"
181	0.5437607	1.6378077	0.001112347	0.020124465	1	1831	"tags=24%, list=12%, signal=27%"	"NEGATIVE REGULATION OF HYDROLASE ACTIVITY"	"GOBP"	"GO:0051346"
18	0.54365796	1.1870991	0.25356576	0.37880138	1	3244	"tags=44%, list=21%, signal=56%"	"REGULATION OF INSULIN SECRETION INVOLVED IN CELLULAR RESPONSE TO GLUCOSE STIMULUS"	"GOBP"	"GO:0061178"
19	0.5434986	1.2025585	0.21947195	0.358125	1	786	"tags=26%, list=5%, signal=28%"	"REGULATION OF MONOCYTE CHEMOTAXIS"	"GOBP"	"GO:0090025"
21	0.54319257	1.242841	0.17356688	0.3031025	1	1430	"tags=14%, list=9%, signal=16%"	"NEGATIVE REGULATION OF REACTIVE OXYGEN SPECIES METABOLIC PROCESS"	"GOBP"	"GO:2000378"
46	0.5431817	1.3975978	0.04951857	0.1425744	1	2123	"tags=30%, list=14%, signal=35%"	"PID_ILK_PATHWAY"	"MSIGDB_C2"	"PID_ILK_PATHWAY"
20	0.5429832	1.1948234	0.25361156	0.3679116	1	3032	"tags=45%, list=20%, signal=56%"	"BIOCARTA_MCALPAIN_PATHWAY"	"MSIGDB_C2"	"BIOCARTA_MCALPAIN_PATHWAY"
29	0.5429636	1.2844179	0.16964285	0.25376758	1	2803	"tags=45%, list=18%, signal=55%"	"SIGNALING BY ROBO RECEPTOR"	"REACTOME"	"R-HSA-376176.1"
45	0.5429376	1.3897808	0.058333334	0.14860684	1	2814	"tags=38%, list=18%, signal=46%"	"WATER HOMEOSTASIS"	"GOBP"	"GO:0030104"
124	0.5429083	1.5694758	0.0011961722	0.041284543	1	1941	"tags=25%, list=13%, signal=28%"	"NEGATIVE REGULATION OF GROWTH"	"GOBP"	"GO:0045926"
143	0.5425265	1.5990896	0.0022909509	0.030996451	1	1816	"tags=21%, list=12%, signal=24%"	"SULFUR COMPOUND BIOSYNTHETIC PROCESS"	"GOBP"	"GO:0044272"
27	0.5422438	1.2536935	0.15267175	0.2914736	1	1388	"tags=19%, list=9%, signal=20%"	"POSITIVE REGULATION OF RECEPTOR ACTIVITY"	"GOBP"	"GO:2000273"
76	0.54212064	1.4962355	0.020460358	0.07560108	1	2139	"tags=32%, list=14%, signal=37%"	"G ALPHA (12 13) SIGNALLING EVENTS"	"REACTOME DATABASE ID RELEASE 60"	"416482"
90	0.5419181	1.5388367	0.007134364	0.053997293	1	1789	"tags=21%, list=12%, signal=24%"	"REGULATION OF REACTIVE OXYGEN SPECIES METABOLIC PROCESS"	"GOBP"	"GO:2000377"
29	0.54170465	1.2952743	0.11964549	0.24165735	1	1840	"tags=28%, list=12%, signal=31%"	"REGULATION OF EPIDERMIS DEVELOPMENT"	"GOBP"	"GO:0045682"
43	0.54165345	1.3889865	0.074498564	0.14911589	1	2377	"tags=42%, list=16%, signal=49%"	"IN UTERO EMBRYONIC DEVELOPMENT"	"GOBP"	"GO:0001701"
29	0.5412809	1.2603042	0.1764706	0.28305328	1	1549	"tags=21%, list=10%, signal=23%"	"PID_P38_ALPHA_BETA_PATHWAY"	"MSIGDB_C2"	"PID_P38_ALPHA_BETA_PATHWAY"
38	0.5410735	1.3309898	0.0943662	0.20528527	1	2738	"tags=42%, list=18%, signal=51%"	"GABA RECEPTOR ACTIVATION"	"REACTOME DATABASE ID RELEASE 60"	"977443"
31	0.5397891	1.2990342	0.14057972	0.23772492	1	2834	"tags=45%, list=19%, signal=55%"	"SKELETAL MUSCLE ORGAN DEVELOPMENT"	"GOBP"	"GO:0060538"
167	0.5394577	1.6154445	0	0.026244277	1	2330	"tags=29%, list=15%, signal=34%"	"NEGATIVE REGULATION OF PROTEIN KINASE ACTIVITY"	"GOBP"	"GO:0006469"
65	0.53936845	1.4575099	0.021491783	0.09906204	1	2418	"tags=32%, list=16%, signal=38%"	"ALPHA6BETA4INTEGRIN"	"IOB"	"ALPHA6BETA4INTEGRIN"
50	0.5390668	1.391149	0.06207827	0.14785096	1	2733	"tags=32%, list=18%, signal=39%"	"RESPONSE TO ORGANOPHOSPHORUS"	"GOBP"	"GO:0046683"
22	0.5389847	1.2062285	0.24447949	0.35301018	1	2666	"tags=45%, list=18%, signal=55%"	"PID_TCR_CALCIUM_PATHWAY"	"MSIGDB_C2"	"PID_TCR_CALCIUM_PATHWAY"
41	0.5389104	1.3384008	0.09104046	0.19707409	1	2991	"tags=44%, list=20%, signal=55%"	"HALLMARK_APICAL_SURFACE"	"MSIGDB_C2"	"HALLMARK_APICAL_SURFACE"
62	0.5387838	1.439723	0.034620505	0.11105538	1	2591	"tags=39%, list=17%, signal=46%"	"REGULATION OF CYCLIC NUCLEOTIDE BIOSYNTHETIC PROCESS"	"GOBP"	"GO:0030802"
28	0.53853977	1.2592393	0.17062314	0.28445953	1	2567	"tags=29%, list=17%, signal=34%"	"BIOCARTA_PYK2_PATHWAY"	"MSIGDB_C2"	"BIOCARTA_PYK2_PATHWAY"
69	0.5383664	1.4704512	0.04025974	0.091174595	1	2591	"tags=38%, list=17%, signal=45%"	"REGULATION OF NUCLEOTIDE BIOSYNTHETIC PROCESS"	"GOBP"	"GO:0030808"
69	0.5383664	1.4455168	0.034346104	0.106898375	1	2591	"tags=38%, list=17%, signal=45%"	"REGULATION OF PURINE NUCLEOTIDE BIOSYNTHETIC PROCESS"	"GOBP"	"GO:1900371"
20	0.5377084	1.1788658	0.2804054	0.39085668	1	2738	"tags=45%, list=18%, signal=55%"	"ADP SIGNALLING THROUGH P2Y PURINOCEPTOR 1"	"REACTOME DATABASE ID RELEASE 60"	"418592"
19	0.53749937	1.1708728	0.2646593	0.40323633	1	3721	"tags=63%, list=24%, signal=84%"	"DOPAMINE RECEPTOR SIGNALING PATHWAY"	"GOBP"	"GO:0007212"
40	0.53749675	1.3460398	0.10096819	0.19040722	1	2775	"tags=40%, list=18%, signal=49%"	"AQUAPORIN-MEDIATED TRANSPORT"	"REACTOME DATABASE ID RELEASE 60"	"445717"
74	0.537432	1.4620652	0.020618556	0.09605879	1	3214	"tags=42%, list=21%, signal=53%"	"COGNITION"	"GOBP"	"GO:0050890"
51	0.5372355	1.3554786	0.08066759	0.18128753	1	1388	"tags=18%, list=9%, signal=19%"	"POSITIVE REGULATION OF PROTEIN BINDING"	"GOBP"	"GO:0032092"
21	0.53705347	1.1905774	0.26251897	0.37338462	1	999	"tags=14%, list=7%, signal=15%"	"NEGATIVE REGULATION OF SYNAPTIC TRANSMISSION"	"GOBP"	"GO:0050805"
26	0.5365567	1.2286395	0.2	0.32348976	1	3186	"tags=50%, list=21%, signal=63%"	"ST_GRANULE_CELL_SURVIVAL_PATHWAY"	"MSIGDB_C2"	"ST_GRANULE_CELL_SURVIVAL_PATHWAY"
39	0.53595257	1.3522279	0.09217877	0.18424803	1	2934	"tags=44%, list=19%, signal=54%"	"PID_ECADHERIN_STABILIZATION_PATHWAY"	"MSIGDB_C2"	"PID_ECADHERIN_STABILIZATION_PATHWAY"
21	0.53588253	1.2022858	0.25709778	0.35840195	1	979	"tags=19%, list=6%, signal=20%"	"POSITIVE REGULATION OF CALCIUM-MEDIATED SIGNALING"	"GOBP"	"GO:0050850"
15	0.5357336	1.1327294	0.3159609	0.4575552	1	1346	"tags=33%, list=9%, signal=37%"	"PROSTACYCLIN SIGNALLING THROUGH PROSTACYCLIN RECEPTOR"	"REACTOME"	"R-HSA-392851.2"
44	0.5353737	1.3470654	0.07082153	0.18961553	1	2873	"tags=34%, list=19%, signal=42%"	"REGULATION OF LYASE ACTIVITY"	"GOBP"	"GO:0051339"
17	0.53510755	1.1397433	0.320598	0.44784877	1	3583	"tags=47%, list=24%, signal=61%"	"BIOCARTA_MEF2D_PATHWAY"	"MSIGDB_C2"	"BIOCARTA_MEF2D_PATHWAY"
31	0.5350567	1.2976948	0.13834587	0.23879927	1	2084	"tags=23%, list=14%, signal=26%"	"NEURAL TUBE CLOSURE"	"GOBP"	"GO:0001843"
31	0.5350567	1.2789351	0.15186246	0.26053935	1	2084	"tags=23%, list=14%, signal=26%"	"TUBE CLOSURE"	"GOBP"	"GO:0060606"
23	0.53458405	1.2177291	0.22255193	0.3377453	1	1614	"tags=39%, list=11%, signal=44%"	"POSITIVE REGULATION OF CELLULAR CARBOHYDRATE METABOLIC PROCESS"	"GOBP"	"GO:0010676"
59	0.53447956	1.4186685	0.036755387	0.1265325	1	3236	"tags=32%, list=21%, signal=41%"	"HIF-1-ALPHA TRANSCRIPTION FACTOR NETWORK"	"PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA"	"HIF-1-ALPHA TRANSCRIPTION FACTOR NETWORK"
29	0.5344782	1.2584105	0.15773809	0.28546333	1	1861	"tags=28%, list=12%, signal=31%"	"ACTIVATED NOTCH1 TRANSMITS SIGNAL TO THE NUCLEUS"	"REACTOME"	"R-HSA-2122948.1"
16	0.53420687	1.1311164	0.33279744	0.46056226	1	1393	"tags=19%, list=9%, signal=21%"	"HISTONE DEMETHYLATION"	"GOBP"	"GO:0016577"
18	0.5339215	1.1718464	0.27027026	0.4015761	1	1491	"tags=28%, list=10%, signal=31%"	"CYTOPLASMIC SEQUESTERING OF PROTEIN"	"GOBP"	"GO:0051220"
32	0.5337464	1.2872186	0.14409222	0.25053525	1	2957	"tags=34%, list=19%, signal=43%"	"PRIMARY NEURAL TUBE FORMATION"	"GOBP"	"GO:0014020"
56	0.53358316	1.3752625	0.05179283	0.16222447	1	1430	"tags=23%, list=9%, signal=26%"	"NEGATIVE REGULATION OF PEPTIDE SECRETION"	"GOBP"	"GO:0002792"
17	0.5332889	1.1574551	0.29459903	0.42166898	1	2991	"tags=59%, list=20%, signal=73%"	"CELL FATE DETERMINATION"	"GOBP"	"GO:0001709"
52	0.53326154	1.3910806	0.037483267	0.1477942	1	2319	"tags=27%, list=15%, signal=32%"	"REGULATION OF CALCIUM ION TRANSMEMBRANE TRANSPORTER ACTIVITY"	"GOBP"	"GO:1901019"
31	0.5331303	1.2835369	0.13688761	0.25492832	1	3129	"tags=32%, list=21%, signal=41%"	"POST NMDA RECEPTOR ACTIVATION EVENTS"	"REACTOME"	"R-HSA-438064.1"
17	0.53297997	1.1594292	0.27483442	0.41874996	1	1525	"tags=24%, list=10%, signal=26%"	"TRIGLYCERIDE HOMEOSTASIS"	"GOBP"	"GO:0070328"
17	0.53297997	1.1449566	0.29449838	0.44007546	1	1525	"tags=24%, list=10%, signal=26%"	"ACYLGLYCEROL HOMEOSTASIS"	"GOBP"	"GO:0055090"
17	0.5329178	1.1573706	0.2949757	0.4215711	1	1878	"tags=18%, list=12%, signal=20%"	"SYNTHESIS OF BILE ACIDS AND BILE SALTS VIA 7ALPHA-HYDROXYCHOLESTEROL"	"REACTOME DATABASE ID RELEASE 60"	"193368"
24	0.5327453	1.2323827	0.19188768	0.31774402	1	3032	"tags=46%, list=20%, signal=57%"	"BIOCARTA_VIP_PATHWAY"	"MSIGDB_C2"	"BIOCARTA_VIP_PATHWAY"
52	0.5326526	1.4082379	0.050894085	0.1340318	1	1440	"tags=21%, list=9%, signal=23%"	"NEGATIVE REGULATION OF NEURON APOPTOTIC PROCESS"	"GOBP"	"GO:0043524"
164	0.532609	1.5850004	0.0022222223	0.035477445	1	2020	"tags=27%, list=13%, signal=31%"	"REGULATION OF ERK1 AND ERK2 CASCADE"	"GOBP"	"GO:0070372"
65	0.5324748	1.4357294	0.041612484	0.113988526	1	1550	"tags=20%, list=10%, signal=22%"	"SIGNALING BY MET"	"REACTOME DATABASE ID RELEASE 60"	"6806834"
39	0.5324622	1.3324931	0.10834553	0.20389108	1	2351	"tags=41%, list=15%, signal=48%"	"PID_EPHB_FWD_PATHWAY"	"MSIGDB_C2"	"PID_EPHB_FWD_PATHWAY"
39	0.5324621	1.3108432	0.10212766	0.22464706	1	2351	"tags=41%, list=15%, signal=48%"	"EPHB FORWARD SIGNALING"	"PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA"	"EPHB FORWARD SIGNALING"
26	0.53193086	1.227602	0.2023988	0.3248994	1	1372	"tags=23%, list=9%, signal=25%"	"INSULIN IGF PATHWAY-MITOGEN ACTIVATED PROTEIN KINASE KINASE MAP KINASE CASCADE"	"PANTHER PATHWAY"	"P00032"
32	0.5317884	1.299687	0.13418078	0.23690417	1	855	"tags=16%, list=6%, signal=17%"	"NEGATIVE REGULATION OF CALCIUM ION TRANSPORT"	"GOBP"	"GO:0051926"
116	0.531601	1.5342138	0.0035928143	0.055986192	1	1881	"tags=33%, list=12%, signal=37%"	"REGULATION OF CHEMOTAXIS"	"GOBP"	"GO:0050920"
17	0.53147995	1.1144291	0.32392028	0.48424333	1	1485	"tags=18%, list=10%, signal=20%"	"REGULATION OF ESTABLISHMENT OR MAINTENANCE OF CELL POLARITY"	"GOBP"	"GO:0032878"
17	0.5314012	1.1633513	0.28525642	0.4133756	1	1492	"tags=41%, list=10%, signal=46%"	"POSITIVE REGULATION OF GLUCOSE METABOLIC PROCESS"	"GOBP"	"GO:0010907"
32	0.53136605	1.2878939	0.12443778	0.24986391	1	2351	"tags=31%, list=15%, signal=37%"	"POSITIVE REGULATION OF PROTEIN LOCALIZATION TO PLASMA MEMBRANE"	"GOBP"	"GO:1903078"
44	0.5310961	1.3536074	0.08402204	0.18277791	1	2123	"tags=30%, list=14%, signal=34%"	"INTEGRIN-LINKED KINASE SIGNALING"	"PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA"	"INTEGRIN-LINKED KINASE SIGNALING"
30	0.5305825	1.2533069	0.17655787	0.2917507	1	1866	"tags=20%, list=12%, signal=23%"	"GAMMA CARBOXYLATION, HYPUSINE FORMATION AND ARYLSULFATASE ACTIVATION"	"REACTOME DATABASE ID RELEASE 60"	"163841"
29	0.5304777	1.2908815	0.13755795	0.24680959	1	2351	"tags=38%, list=15%, signal=45%"	"SIGNALING BY FGFR1 IN DISEASE"	"REACTOME"	"R-HSA-5655302.2"
119	0.53039324	1.5135504	0.0046948357	0.06618183	1	1615	"tags=24%, list=11%, signal=26%"	"POSITIVE REGULATION OF CYTOSOLIC CALCIUM ION CONCENTRATION"	"GOBP"	"GO:0007204"
16	0.530095	1.1342394	0.31188118	0.4559146	1	3254	"tags=50%, list=21%, signal=64%"	"NEGATIVE REGULATION OF CYTOKINE BIOSYNTHETIC PROCESS"	"GOBP"	"GO:0042036"
176	0.529933	1.5943258	0	0.032453403	1	2330	"tags=29%, list=15%, signal=34%"	"NEGATIVE REGULATION OF KINASE ACTIVITY"	"GOBP"	"GO:0033673"
75	0.5297822	1.4429156	0.024081115	0.10873267	1	2543	"tags=36%, list=17%, signal=43%"	"REGULATION OF INSULIN SECRETION"	"GOBP"	"GO:0050796"
55	0.5294516	1.3882416	0.055782314	0.14975718	1	2822	"tags=38%, list=19%, signal=47%"	"CYTOSKELETAL REGULATION BY RHO GTPASE"	"PANTHER PATHWAY"	"P00016"
24	0.52934474	1.2223226	0.20392749	0.3309275	1	1782	"tags=29%, list=12%, signal=33%"	"TIGHT JUNCTION INTERACTIONS"	"REACTOME"	"R-HSA-420029.1"
16	0.5291903	1.1404219	0.30769232	0.44781062	1	16	"tags=6%, list=0%, signal=6%"	"RRNA TRANSCRIPTION"	"GOBP"	"GO:0009303"
99	0.5291518	1.4878367	0.00954654	0.08049049	1	1941	"tags=25%, list=13%, signal=29%"	"NEGATIVE REGULATION OF CELL GROWTH"	"GOBP"	"GO:0030308"
15	0.5291115	1.0974725	0.35845897	0.5087796	1	566	"tags=13%, list=4%, signal=14%"	"NEGATIVE REGULATION OF RESPONSE TO REACTIVE OXYGEN SPECIES"	"GOBP"	"GO:1901032"
15	0.5291115	1.0936726	0.3716216	0.5145751	1	566	"tags=13%, list=4%, signal=14%"	"NEGATIVE REGULATION OF HYDROGEN PEROXIDE-INDUCED CELL DEATH"	"GOBP"	"GO:1903206"
26	0.52864647	1.2204614	0.20214395	0.33386192	1	2828	"tags=42%, list=19%, signal=52%"	"SKELETAL MUSCLE TISSUE DEVELOPMENT"	"GOBP"	"GO:0007519"
72	0.5282207	1.4509342	0.028858218	0.10337205	1	1315	"tags=24%, list=9%, signal=26%"	"PEPTIDYL-TYROSINE PHOSPHORYLATION"	"GOBP"	"GO:0018108"
